No Detection Results (Hz):
478000000	-77.480797	-73.598500
479000000	-76.987144	-73.598500
480000000	-77.419746	-73.598500
481000000	-77.053680	-73.598500
482000000	-77.282463	-73.598500
483000000	-77.337135	-73.598500
484000000	-77.130447	-73.598500
485000000	-77.415054	-73.598500
486000000	-77.643112	-73.598500
487000000	-77.664368	-73.598500
488000000	-77.570320	-73.598500
489000000	-77.694611	-73.598500
490000000	-77.864815	-73.598500
491000000	-77.775009	-73.598500
492000000	-77.688377	-73.598500
493000000	-77.175964	-73.598500
503000000	-76.833092	-73.598500
504000000	-77.456810	-73.598500
505000000	-77.828957	-73.598500
506000000	-77.545540	-73.598500
507000000	-77.378693	-73.598500
508000000	-77.708122	-73.598500
509000000	-77.513565	-73.598500
510000000	-77.764030	-73.598500
511000000	-77.654907	-73.598500
512000000	-77.756340	-73.598500
513000000	-77.580162	-73.598500
514000000	-77.839928	-73.598500
515000000	-78.033310	-73.598500
516000000	-76.415855	-73.598500
517000000	-76.576530	-73.598500
527000000	-76.839645	-73.598500
528000000	-78.045067	-73.598500
529000000	-78.103638	-73.598500
530000000	-78.422714	-73.598500
531000000	-78.195236	-73.598500
532000000	-78.046043	-73.598500
533000000	-78.347549	-73.598500
534000000	-78.266014	-73.598500
535000000	-78.316071	-73.598500
536000000	-78.146233	-73.598500
537000000	-78.011292	-73.598500
538000000	-78.273697	-73.598500
539000000	-77.994278	-73.598500
540000000	-78.024612	-73.598500
541000000	-78.106636	-73.598500
542000000	-78.152214	-73.598500
543000000	-78.137230	-73.598500
544000000	-78.091118	-73.598500
545000000	-78.140221	-73.598500
546000000	-78.305222	-73.598500
547000000	-78.352348	-73.598500
548000000	-78.500664	-73.598500
549000000	-78.171219	-73.598500
550000000	-78.302620	-73.598500
551000000	-78.199020	-73.598500
552000000	-78.257996	-73.598500
553000000	-78.298317	-73.598500
554000000	-78.215881	-73.598500
555000000	-78.438187	-73.598500
556000000	-78.379166	-73.598500
557000000	-78.404892	-73.598500
558000000	-78.234810	-73.598500
559000000	-78.209908	-73.598500
560000000	-78.359581	-73.598500
561000000	-78.306503	-73.598500
562000000	-78.428452	-73.598500
563000000	-78.163910	-73.598500
564000000	-78.210251	-73.598500
565000000	-78.179764	-73.598500
566000000	-77.944214	-73.598500
567000000	-78.002312	-73.598500
568000000	-78.218880	-73.598500
